alegeri,diaspora,Judet,timestamp,Votantilista,Votantipelistapermanenta,Votantipelistacomplementara,inscrisi_L_permanente,inscrisi_L_complementare,LP,LS,LSC,UM,LT,M_1824,M_2534,M_3544,M_4564,M_65+,F_1824,F_2534,F_3544,F_4564,F_65+
2020-parl,0,CJ,2020-12-06 14:00,,611059,0,,,90711,9297,0,1113,101121,2710,6608,9517,19380,14550,2606,6343,7976,17721,13710
2020-parl,0,CL,2020-12-06 14:00,,246827,0,,,38285,3711,0,640,42636,1315,2102,3286,10036,6434,1047,1744,2706,8144,5822
2020-parl,0,CS,2020-12-06 14:00,,263060,0,,,33803,3484,0,612,37899,1197,1835,2775,8952,6540,929,1497,1980,6772,5422
2020-parl,0,CT,2020-12-06 14:00,,621821,0,,,106822,6026,0,563,113411,2751,5032,8903,24050,17018,2509,4913,8351,23647,16237
2020-parl,0,CV,2020-12-06 14:00,,181419,0,,,24086,1586,0,647,26319,749,1059,1955,4931,4417,649,1014,1755,5187,4603
2020-parl,0,DB,2020-12-06 14:00,,423626,0,,,72112,4735,0,571,77418,2217,3714,6136,17271,11499,2000,3079,5129,15295,11078
2020-parl,0,DJ,2020-12-06 14:00,,565981,0,,,97599,12469,0,1376,111444,3177,5641,9050,25136,16798,2742,4717,7567,21187,15429
2020-parl,0,GJ,2020-12-06 14:00,,295505,0,,,52464,6203,0,289,58956,2005,2927,4969,15124,7751,1625,2381,4151,11912,6111
2020-parl,0,GL,2020-12-06 14:00,,523933,0,,,81921,5394,0,773,88088,2338,3634,6621,20398,13939,2048,3020,5491,17440,13159
2020-parl,0,GR,2020-12-06 14:00,,220070,0,,,37689,4468,0,476,42633,1472,2551,3653,9728,6114,1119,2049,2800,7776,5371
2020-parl,0,HD,2020-12-06 14:00,,379616,0,,,60969,5505,0,544,67018,1802,2783,4492,16336,10409,1577,2309,3796,14040,9474
2020-parl,0,HR,2020-12-06 14:00,,267004,0,,,43541,2136,0,342,46019,1246,2078,3563,8921,7080,1191,1997,3313,8984,7646
2020-parl,0,IF,2020-12-06 14:00,,372480,0,,,66050,3569,0,346,69965,1815,4620,8440,15403,7121,1540,4236,6999,13093,6698
2020-parl,0,IL,2020-12-06 14:00,,227634,0,,,30762,2025,0,394,33181,878,1496,2412,7888,5338,751,1183,1960,6504,4771
2020-parl,0,IS,2020-12-06 14:00,,786522,0,,,103822,8132,0,692,112646,3970,6630,10175,23528,15849,3609,5884,8223,20093,14685
2020-parl,0,MH,2020-12-06 14:00,,229196,0,,,39042,14492,0,610,54144,1978,2895,4219,12507,7511,1594,2341,3757,10560,6782
2020-parl,0,MM,2020-12-06 14:00,,424151,0,,,53524,4329,0,350,58203,1988,3056,4525,12601,8761,1824,2630,3937,11306,7575
2020-parl,0,MS,2020-12-06 14:00,,475543,0,,,66542,5172,0,1572,73286,2200,3277,5290,14949,12214,1980,2822,4561,13497,12496
2020-parl,0,NT,2020-12-06 14:00,,463175,0,,,70465,4990,0,216,75671,2472,3376,5575,16699,11748,2059,3009,5018,14781,10934
2020-parl,0,OT,2020-12-06 14:00,,360528,0,,,65466,8761,0,1067,75294,2257,3654,5990,18027,11198,1835,2969,4814,14497,10053
2020-parl,0,PH,2020-12-06 14:00,,649899,0,,,101354,6762,0,882,108998,2932,4664,7858,24433,16926,2681,4044,6805,22668,15987
2020-parl,0,SB,2020-12-06 14:00,,380240,0,,,55836,4053,0,385,60274,1608,3448,5387,12123,8583,1521,3049,4502,11382,8671
2020-parl,0,SJ,2020-12-06 14:00,,195380,0,,,28254,3310,0,633,32197,1143,1791,2514,6821,4643,1069,1447,2123,5922,4724
2020-parl,0,SM,2020-12-06 14:00,,312869,0,,,39453,2768,0,480,42701,1368,2120,3453,9127,5737,1193,1903,3043,8678,6079
2020-parl,1,SR,2020-12-06 14:00,,0,0,,,0,132638,21329,0,153967,4760,17747,25315,33288,4872,4487,14994,17922,26158,4424
2020-parl,0,SV,2020-12-06 14:00,,604760,0,,,81757,5467,0,369,87593,3301,4606,6916,18997,13070,2799,3995,5723,16714,11472
2020-parl,0,TL,2020-12-06 14:00,,192437,0,,,28765,2098,0,189,31052,811,1305,2294,7258,5054,630,1091,1931,6446,4232
2020-parl,0,TM,2020-12-06 14:00,,626555,0,,,85178,8701,0,858,94737,2632,6590,9510,20030,12532,2247,5597,7478,16834,11287
2020-parl,0,TR,2020-12-06 14:00,,303336,0,,,54895,7007,0,1693,63595,1804,2774,4415,14415,11573,1346,2060,3477,11072,10659
2020-parl,0,VL,2020-12-06 14:00,,324914,0,,,53701,5578,0,406,59685,1608,2510,4377,14080,9696,1435,2087,3591,11786,8515
2020-parl,0,VN,2020-12-06 14:00,,310294,0,,,52950,3721,0,563,57234,1541,2529,4265,12569,9134,1299,2089,3497,11132,9179
2020-parl,0,VS,2020-12-06 14:00,,420028,0,,,49292,3767,0,613,53672,1760,2280,3867,12742,8584,1494,1882,3111,10357,7595
2020-parl,0,AB,2020-12-06 18:00,,308520,0,,,83198,6926,0,1683,91807,3866,5741,7633,19073,11457,3406,5105,6864,17833,10829
2020-parl,0,AG,2020-12-06 18:00,,523258,0,,,142953,11645,0,1142,155740,5933,9295,14422,33651,18816,5224,7816,12097,31161,17325
2020-parl,0,AR,2020-12-06 18:00,,386478,0,,,87986,7436,0,1459,96881,3883,6447,8803,20098,11356,3484,5729,7717,18397,10967
2020-parl,0,B,2020-12-06 18:00,,1803787,0,,,467310,13103,0,2583,482996,12276,33014,53078,85302,50631,11565,34495,50796,92845,58994
2020-parl,0,BC,2020-12-06 18:00,,599086,0,,,140699,9910,0,1315,151924,5832,7974,12353,32816,19166,5211,7382,11378,30635,19177
2020-parl,0,BH,2020-12-06 18:00,,500328,0,,,142020,14440,0,2740,159200,6847,10525,14718,31759,16851,6394,9731,13746,30899,17730
2020-parl,0,BN,2020-12-06 18:00,,261460,0,,,65245,4815,0,1086,71146,3065,4615,6015,14708,8632,2989,4114,5503,13697,7808
2020-parl,0,BR,2020-12-06 18:00,,284035,0,,,72072,3389,0,583,76044,2449,3725,5911,16898,10452,1986,3035,5344,15715,10529
2020-parl,0,BT,2020-12-06 18:00,,368240,0,,,89713,6080,0,1198,96991,4143,5081,7922,20580,12585,3719,4934,7502,18547,11978
2020-parl,0,BV,2020-12-06 18:00,,517915,0,,,132848,8443,0,1065,142356,4619,9060,13616,27159,17928,4106,8451,12101,27611,17705
2020-parl,0,BZ,2020-12-06 18:00,,378427,0,,,107624,9397,0,1451,118472,4576,6329,9437,25976,15664,3773,5569,8318,23558,15272
2020-parl,0,CJ,2020-12-06 18:00,,611059,0,,,155122,16444,0,1756,173322,5914,13275,17392,32364,20171,5607,13104,15435,30538,19522
2020-parl,0,CL,2020-12-06 18:00,,246827,0,,,62251,5850,0,1396,69497,2801,4296,5873,15634,8309,2308,3633,5205,13387,8051
2020-parl,0,CS,2020-12-06 18:00,,263060,0,,,60282,6116,0,1279,67677,2698,3854,5375,15004,9500,2292,3364,4385,12496,8709
2020-parl,0,CT,2020-12-06 18:00,,621821,0,,,164524,9335,0,1521,175380,5880,9725,15418,35491,21217,5360,9868,15191,36191,21039
2020-parl,0,CV,2020-12-06 18:00,,181419,0,,,43220,2582,0,1565,47367,1570,2363,3962,8760,6462,1487,2339,3815,9430,7179
2020-parl,0,DB,2020-12-06 18:00,,423626,0,,,116381,7421,0,1108,124910,4860,7686,10884,26665,15000,4183,6493,9663,24489,14987
2020-parl,0,DJ,2020-12-06 18:00,,565981,0,,,162285,20044,0,3884,186213,6901,11385,16476,39797,22702,6125,10067,14711,35383,22666
2020-parl,0,GJ,2020-12-06 18:00,,295505,0,,,87273,10521,0,746,98540,4190,5766,9062,23932,10394,3517,5075,8048,19784,8772
2020-parl,0,GL,2020-12-06 18:00,,523933,0,,,129657,8398,0,2027,140082,4910,7126,11669,30827,18367,4395,6280,10501,27629,18378
2020-parl,0,GR,2020-12-06 18:00,,220070,0,,,63732,7115,0,1837,72684,3209,5378,6656,15402,8468,2475,4250,5412,13046,8388
2020-parl,0,HD,2020-12-06 18:00,,379616,0,,,100535,8960,0,1044,110539,3759,5369,8138,25876,14352,3358,4769,7531,23570,13817
2020-parl,0,HR,2020-12-06 18:00,,267004,0,,,78366,4008,0,1554,83928,2707,4438,7252,15832,10687,2798,4513,7146,16514,12041
2020-parl,0,IF,2020-12-06 18:00,,372480,0,,,105762,6026,0,949,112737,4002,8997,14303,22526,9030,3406,8670,12634,20191,8978
2020-parl,0,IL,2020-12-06 18:00,,227634,0,,,49352,3058,0,856,53266,2015,2918,4212,12296,6963,1676,2401,3680,10519,6586
2020-parl,0,IS,2020-12-06 18:00,,786522,0,,,171080,13731,0,1821,186632,8405,13067,17956,37034,21229,7729,12072,15709,32879,20552
2020-parl,0,MH,2020-12-06 18:00,,229196,0,,,63566,22448,0,2109,88123,3721,5317,7369,19329,10384,3089,4582,6888,17165,10279
2020-parl,0,MM,2020-12-06 18:00,,424151,0,,,97564,7409,0,1089,106062,4340,6590,9027,22326,12997,4105,6008,8293,20453,11923
2020-parl,0,MS,2020-12-06 18:00,,475543,0,,,117583,8997,0,2128,128708,4985,6967,10466,25856,17039,4537,6480,9721,24467,18190
2020-parl,0,NT,2020-12-06 18:00,,463175,0,,,113968,7548,0,703,122219,4910,6295,9874,26203,16060,4179,5970,9356,24057,15315
2020-parl,0,OT,2020-12-06 18:00,,360528,0,,,106730,13599,0,2947,123276,4819,7116,10482,28031,15502,3902,5972,8988,23565,14899
2020-parl,0,PH,2020-12-06 18:00,,649899,0,,,160005,10750,0,1460,172215,6253,9346,14021,37169,21796,5571,8271,12730,35825,21233
2020-parl,0,SB,2020-12-06 18:00,,380240,0,,,95854,6843,0,697,103394,3734,7134,10132,19988,11446,3511,6740,9161,19574,11974
2020-parl,0,SJ,2020-12-06 18:00,,195380,0,,,54217,5848,0,1220,61285,2646,3871,5185,12747,7125,2462,3367,4694,11656,7532
2020-parl,0,SM,2020-12-06 18:00,,312869,0,,,72734,4703,0,1396,78833,2979,4632,7064,16293,8380,2836,4408,6663,16146,9432
2020-parl,1,SR,2020-12-06 18:00,,0,0,,,0,201834,21329,0,223163,7854,28161,37075,45275,5887,7244,23258,26414,36495,5500
2020-parl,0,SV,2020-12-06 18:00,,604760,0,,,144572,8899,0,838,154309,7049,9360,13219,32325,18781,6436,8775,11890,29499,16975
2020-parl,0,TL,2020-12-06 18:00,,192437,0,,,44240,3338,0,625,48203,1693,2484,3928,10834,6527,1335,2145,3541,9986,5730
2020-parl,0,TM,2020-12-06 18:00,,626555,0,,,145585,14931,0,1352,161868,5636,12747,17232,31995,16980,5159,11894,14760,29126,16339
2020-parl,0,TR,2020-12-06 18:00,,303336,0,,,88429,11078,0,4508,104015,3715,5467,7825,22438,15968,2924,4284,6734,18366,16294
2020-parl,0,VL,2020-12-06 18:00,,324914,0,,,88235,9066,0,1088,98389,3438,5015,7848,22116,13510,3051,4418,7005,19589,12399
2020-parl,0,VN,2020-12-06 18:00,,310294,0,,,85697,6119,0,1261,93077,3291,5020,7388,19587,12580,2819,4329,6769,18206,13088
2020-parl,0,VS,2020-12-06 18:00,,420028,0,,,82542,6116,0,943,89601,3765,4538,7137,20567,11823,3199,3968,6263,17251,11090
2020-parl,0,AB,2020-12-06 20:00,,308520,0,,,95183,8110,0,1717,105010,4744,7111,9212,21755,11916,4177,6233,8334,20283,11245
2020-parl,0,AG,2020-12-06 20:00,,523258,0,,,157247,13031,0,1219,171497,7006,10912,16528,36708,19302,6144,9272,13972,33874,17779
2020-parl,0,AR,2020-12-06 20:00,,386478,0,,,101526,8676,0,1506,111708,4791,7987,10682,23005,11851,4271,7107,9487,21058,11469
2020-parl,0,B,2020-12-06 20:00,,1803787,0,,,527369,14629,0,2812,544810,14907,39343,62331,95273,52664,14026,41448,60086,103428,61304
2020-parl,0,BC,2020-12-06 20:00,,599086,0,,,152233,11145,0,1351,164729,6732,9165,13979,35332,19578,6032,8474,12916,32930,19591
2020-parl,0,BH,2020-12-06 20:00,,500328,0,,,161898,16816,0,3101,181815,8196,13051,17691,35818,17647,7649,12010,16499,34676,18578
2020-parl,0,BN,2020-12-06 20:00,,261460,0,,,74022,5575,0,1166,80763,3730,5671,7180,16570,8979,3613,5038,6537,15337,8108
2020-parl,0,BR,2020-12-06 20:00,,284035,0,,,78624,3738,0,583,82945,2887,4314,6810,18461,10677,2326,3547,6115,17056,10752
2020-parl,0,BT,2020-12-06 20:00,,368240,0,,,96967,6705,0,1372,105044,4791,5831,8939,22200,12855,4243,5587,8410,19920,12268
2020-parl,0,BV,2020-12-06 20:00,,517915,0,,,149628,9787,0,1113,160528,5693,11004,16093,30342,18599,5084,10300,14417,30686,18310
2020-parl,0,BZ,2020-12-06 20:00,,378427,0,,,117424,10502,0,1573,129499,5417,7403,10753,28320,16076,4394,6417,9592,25491,15636
2020-parl,0,CJ,2020-12-06 20:00,,611059,0,,,179637,19415,0,1818,200870,7436,16502,21160,37117,21008,6987,16436,19007,34953,20264
2020-parl,0,CL,2020-12-06 20:00,,246827,0,,,68215,6557,0,1406,76178,3346,5076,6694,16967,8453,2737,4225,5961,14519,8200
2020-parl,0,CS,2020-12-06 20:00,,263060,0,,,68523,7014,0,1434,76971,3256,4738,6506,16996,9961,2783,4105,5315,14134,9177
2020-parl,0,CT,2020-12-06 20:00,,621821,0,,,180396,10497,0,1653,192546,6957,11440,17645,38717,21779,6248,11568,17368,39302,21522
2020-parl,0,CV,2020-12-06 20:00,,181419,0,,,50229,2993,0,1775,54997,2017,2998,4902,10234,6788,1894,2984,4746,10889,7545
2020-parl,0,DB,2020-12-06 20:00,,423626,0,,,127685,8416,0,1192,137293,5839,9068,12541,29054,15355,4937,7632,11053,26481,15333
2020-parl,0,DJ,2020-12-06 20:00,,565981,0,,,178737,22274,0,3991,205002,8222,13340,18968,43491,23326,7160,11790,16877,38543,23285
2020-parl,0,GJ,2020-12-06 20:00,,295505,0,,,95534,11809,0,783,108126,4836,6702,10328,25853,10682,4091,5943,9183,21479,9029
2020-parl,0,GL,2020-12-06 20:00,,523933,0,,,141764,9369,0,2115,153248,5785,8409,13262,33572,18797,5155,7413,12029,30013,18813
2020-parl,0,GR,2020-12-06 20:00,,220070,0,,,69938,7835,0,2111,79884,3754,6220,7534,16759,8731,2928,4891,6118,14176,8773
2020-parl,0,HD,2020-12-06 20:00,,379616,0,,,111598,10025,0,1115,122738,4497,6399,9534,28574,14820,4015,5733,8826,26045,14295
2020-parl,0,HR,2020-12-06 20:00,,267004,0,,,90333,4736,0,1839,96908,3448,5501,8910,18234,11183,3571,5581,8886,18938,12656
2020-parl,0,IF,2020-12-06 20:00,,372480,0,,,118886,6889,0,1037,126812,4791,10673,16531,24746,9299,4102,10333,14687,22353,9297
2020-parl,0,IL,2020-12-06 20:00,,227634,0,,,54143,3428,0,961,58532,2452,3452,4814,13471,7147,2012,2793,4220,11415,6756
2020-parl,0,IS,2020-12-06 20:00,,786522,0,,,188075,15819,0,2073,205967,9886,15222,20522,40270,21808,9129,14140,18031,35840,21119
2020-parl,0,MH,2020-12-06 20:00,,229196,0,,,69100,24274,0,2820,96194,4191,5964,8310,20979,10831,3499,5174,7761,18513,10972
2020-parl,0,MM,2020-12-06 20:00,,424151,0,,,109935,8475,0,1167,119577,5266,7904,10787,24874,13505,4938,7220,9895,22737,12451
2020-parl,0,MS,2020-12-06 20:00,,475543,0,,,134696,10515,0,2171,147382,6269,8732,12768,29721,17645,5586,8110,11837,27937,18777
2020-parl,0,NT,2020-12-06 20:00,,463175,0,,,123498,8314,0,806,132618,5644,7232,11058,28418,16436,4781,6839,10529,26013,15668
2020-parl,0,OT,2020-12-06 20:00,,360528,0,,,115565,14605,0,3576,133746,5582,8203,11724,30260,15964,4444,6746,10061,25224,15538
2020-parl,0,PH,2020-12-06 20:00,,649899,0,,,177923,12235,0,1495,191653,7580,11318,16412,41115,22383,6712,9953,14882,39473,21825
2020-parl,0,SB,2020-12-06 20:00,,380240,0,,,108892,8028,0,709,117629,4560,8685,12082,22567,11831,4350,8258,10898,22048,12350
2020-parl,0,SJ,2020-12-06 20:00,,195380,0,,,62199,6683,0,1363,70245,3245,4761,6191,14548,7422,3012,4236,5675,13252,7903
2020-parl,0,SM,2020-12-06 20:00,,312869,0,,,82400,5408,0,1491,89299,3626,5632,8404,18377,8684,3449,5379,7969,17988,9791
2020-parl,1,SR,2020-12-06 20:00,,0,0,,,0,228551,21329,0,249880,9027,32419,41909,49634,6138,8389,26722,29864,39965,5813
2020-parl,0,SV,2020-12-06 20:00,,604760,0,,,159566,10119,0,969,170654,8228,10977,15198,35444,19313,7546,10368,13774,32317,17489
2020-parl,0,TL,2020-12-06 20:00,,192437,0,,,47982,3722,0,694,52398,1994,2870,4429,11715,6669,1575,2493,4003,10785,5865
2020-parl,0,TM,2020-12-06 20:00,,626555,0,,,166585,17584,0,1387,185556,6905,15619,20676,36125,17670,6386,14584,17785,32724,17082
2020-parl,0,TR,2020-12-06 20:00,,303336,0,,,95349,12072,0,5083,112504,4293,6303,8841,24238,16417,3346,4895,7493,19753,16925
2020-parl,0,VL,2020-12-06 20:00,,324914,0,,,96724,10129,0,1154,108007,4036,5963,9000,24132,13898,3577,5207,8063,21396,12735
2020-parl,0,VN,2020-12-06 20:00,,310294,0,,,92564,6877,0,1330,100771,3787,5777,8338,21086,12866,3292,5041,7652,19577,13355
2020-parl,0,VS,2020-12-06 20:00,,420028,0,,,89363,6764,0,1072,97199,4424,5291,8027,22144,12088,3695,4578,7076,18537,11339
2020-parl,0,AB,2020-12-06 16:00,,308520,0,,,63278,5482,0,1607,70367,2684,4059,5534,14616,9940,2386,3509,4830,13428,9381
2020-parl,0,AG,2020-12-06 16:00,,523258,0,,,116502,9470,0,1000,126972,4347,6837,11149,27780,17027,3801,5699,9101,25633,15598
2020-parl,0,AR,2020-12-06 16:00,,386478,0,,,66748,5834,0,1113,73695,2775,4606,6341,15588,9787,2357,3917,5379,13812,9133
2020-parl,0,B,2020-12-06 16:00,,1803787,0,,,384288,11173,0,2170,397631,9007,24894,41629,71600,46487,8307,25467,38998,77365,53877
2020-parl,0,BC,2020-12-06 16:00,,599086,0,,,117338,8207,0,1146,126691,4389,6078,9771,27619,17537,3894,5602,8758,25586,17457
2020-parl,0,BH,2020-12-06 16:00,,500328,0,,,109603,11279,0,2133,123015,4915,7572,10912,24915,14630,4437,6800,9864,23820,15150
2020-parl,0,BN,2020-12-06 16:00,,261460,0,,,49238,3722,0,894,53854,2111,3255,4268,11189,7457,2047,2804,3831,10277,6615
2020-parl,0,BR,2020-12-06 16:00,,284035,0,,,59641,2845,0,515,63001,1793,2796,4584,13972,9530,1465,2245,4037,12992,9587
2020-parl,0,BT,2020-12-06 16:00,,368240,0,,,74694,5025,0,905,80624,3088,3897,6215,17232,11572,2792,3749,5811,15399,10869
2020-parl,0,BV,2020-12-06 16:00,,517915,0,,,107239,6745,0,980,114964,3289,6664,10406,22333,16148,2828,6074,8961,22376,15885
2020-parl,0,BZ,2020-12-06 16:00,,378427,0,,,87271,7751,0,1129,96151,3338,4663,7186,21198,14110,2727,4022,6140,19129,13638
2020-parl,0,CJ,2020-12-06 16:00,,611059,0,,,120919,12720,0,1400,135039,4105,9631,12962,25353,17773,3938,9338,11204,23722,17013
2020-parl,0,CL,2020-12-06 16:00,,246827,0,,,50201,4839,0,1277,56317,2012,3128,4469,12760,7639,1675,2597,3856,10862,7319
2020-parl,0,CS,2020-12-06 16:00,,263060,0,,,45780,4686,0,1065,51531,1908,2697,3870,11603,8089,1538,2296,3012,9319,7199
2020-parl,0,CT,2020-12-06 16:00,,621821,0,,,136394,7608,0,1199,145201,4272,7278,12113,29828,19517,3844,7284,11700,30117,19248
2020-parl,0,CV,2020-12-06 16:00,,181419,0,,,32993,2056,0,1043,36092,1133,1609,2799,6635,5551,990,1561,2643,7144,6027
2020-parl,0,DB,2020-12-06 16:00,,423626,0,,,93792,6058,0,951,100801,3415,5501,8270,21802,13568,3032,4647,7215,19826,13525
2020-parl,0,DJ,2020-12-06 16:00,,565981,0,,,129204,16480,0,2608,148292,5008,8228,12470,32029,20159,4355,7122,10900,28391,19630
2020-parl,0,GJ,2020-12-06 16:00,,295505,0,,,70722,8472,0,560,79754,3132,4314,6974,19780,9401,2535,3719,6051,16079,7769
2020-parl,0,GL,2020-12-06 16:00,,523933,0,,,106463,6903,0,1538,114904,3515,5291,8993,25686,16658,3114,4533,7865,22771,16478
2020-parl,0,GR,2020-12-06 16:00,,220070,0,,,50762,5830,0,1367,57959,2300,3875,5082,12546,7505,1777,3083,4079,10497,7215
2020-parl,0,HD,2020-12-06 16:00,,379616,0,,,81093,7192,0,824,89109,2703,3988,6199,21181,12746,2425,3434,5568,18863,12002
2020-parl,0,HR,2020-12-06 16:00,,267004,0,,,60286,2989,0,907,64182,1909,3123,5155,12212,9199,1878,3101,4922,12566,10117
2020-parl,0,IF,2020-12-06 16:00,,372480,0,,,85888,4862,0,741,91491,2846,6734,11346,19028,8286,2439,6290,9724,16692,8106
2020-parl,0,IL,2020-12-06 16:00,,227634,0,,,39995,2511,0,742,43248,1417,2157,3265,9953,6343,1225,1719,2736,8475,5958
2020-parl,0,IS,2020-12-06 16:00,,786522,0,,,140004,10988,0,1300,152292,6237,9816,14080,30760,19271,5583,8896,12025,27083,18541
2020-parl,0,MH,2020-12-06 16:00,,229196,0,,,51920,19165,0,1492,72577,2902,4127,5781,16095,9217,2392,3555,5360,14185,8963
2020-parl,0,MM,2020-12-06 16:00,,424151,0,,,76063,5799,0,810,82672,3094,4741,6666,17561,11437,2852,4186,5931,15948,10256
2020-parl,0,MS,2020-12-06 16:00,,475543,0,,,90119,6918,0,1936,98973,3337,4866,7456,19855,14922,3044,4406,6704,18507,15876
2020-parl,0,NT,2020-12-06 16:00,,463175,0,,,94551,6315,0,466,101332,3738,4867,7736,21856,14600,3142,4490,7209,19828,13866
2020-parl,0,OT,2020-12-06 16:00,,360528,0,,,85839,11368,0,1901,99108,3495,5226,8027,22757,13705,2799,4341,6725,19095,12938
2020-parl,0,PH,2020-12-06 16:00,,649899,0,,,130788,8690,0,1275,140753,4471,6872,10783,30700,19830,3988,6026,9564,29325,19194
2020-parl,0,SB,2020-12-06 16:00,,380240,0,,,75019,5431,0,577,81027,2599,5136,7525,15966,10215,2408,4677,6574,15318,10609
2020-parl,0,SJ,2020-12-06 16:00,,195380,0,,,40554,4551,0,979,46084,1846,2714,3732,9541,6042,1704,2318,3245,8578,6364
2020-parl,0,SM,2020-12-06 16:00,,312869,0,,,55410,3745,0,985,60140,2108,3264,5047,12534,7283,1940,2958,4606,12304,8096
2020-parl,1,SR,2020-12-06 16:00,,0,0,,,0,168431,21329,0,189760,6294,23056,31483,39659,5452,5874,19129,22244,31544,5025
2020-parl,0,SV,2020-12-06 16:00,,604760,0,,,116228,7199,0,696,124123,5111,6941,10086,26275,16965,4638,6316,8806,23795,15190
2020-parl,0,TL,2020-12-06 16:00,,192437,0,,,37031,2740,0,391,40162,1262,1901,3073,9071,5993,984,1614,2681,8383,5200
2020-parl,0,TM,2020-12-06 16:00,,626555,0,,,113491,11642,0,1154,126287,4002,9419,13006,25527,14956,3527,8398,10740,22657,14055
2020-parl,0,TR,2020-12-06 16:00,,303336,0,,,71955,9200,0,3607,84762,2797,4059,5981,18227,14279,2123,3109,5047,14776,14364
2020-parl,0,VL,2020-12-06 16:00,,324914,0,,,71544,7321,0,720,79585,2504,3692,6039,18074,12020,2181,3152,5182,15854,10887
2020-parl,0,VN,2020-12-06 16:00,,310294,0,,,70577,4893,0,915,76385,2409,3749,5750,16221,11324,2059,3152,5065,14905,11751
2020-parl,0,VS,2020-12-06 16:00,,420028,0,,,67431,5017,0,809,73257,2711,3397,5448,16860,10713,2352,2954,4700,14141,9981
2020-parl,0,AB,2020-12-06 08:00,,308520,0,,,2729,1132,0,7,3868,204,226,317,790,454,246,225,324,773,309
2020-parl,0,AG,2020-12-06 08:00,,523258,0,,,5781,1386,0,0,7167,199,343,630,1801,1061,227,340,495,1393,678
2020-parl,0,AR,2020-12-06 08:00,,386478,0,,,3510,1293,0,0,4803,199,281,409,1125,635,223,292,399,835,405
2020-parl,0,B,2020-12-06 08:00,,1803787,0,,,22509,3346,0,8,25863,494,1131,2004,5298,4626,510,884,1427,4976,4513
2020-parl,0,BC,2020-12-06 08:00,,599086,0,,,5128,1322,0,0,6450,215,261,445,1548,959,260,277,431,1293,761
2020-parl,0,BH,2020-12-06 08:00,,500328,0,,,4852,1792,0,0,6644,238,382,574,1602,777,310,417,585,1240,519
2020-parl,0,BN,2020-12-06 08:00,,261460,0,,,1815,690,0,0,2505,121,155,196,567,318,160,190,195,446,157
2020-parl,0,BR,2020-12-06 08:00,,284035,0,,,3000,616,0,0,3616,95,139,246,860,542,109,152,274,726,473
2020-parl,0,BT,2020-12-06 08:00,,368240,0,,,3070,1032,0,0,4102,192,210,343,987,517,206,213,303,774,357
2020-parl,0,BV,2020-12-06 08:00,,517915,0,,,5886,1364,0,0,7250,208,366,600,1570,1261,241,294,454,1277,979
2020-parl,0,BZ,2020-12-06 08:00,,378427,0,,,4168,953,0,0,5121,127,214,392,1187,839,193,205,345,996,623
2020-parl,0,CJ,2020-12-06 08:00,,611059,0,,,6050,1886,0,0,7936,275,460,715,1696,1149,319,435,586,1436,865
2020-parl,0,CL,2020-12-06 08:00,,246827,0,,,2925,582,0,0,3507,94,120,277,922,526,106,124,237,677,424
2020-parl,0,CS,2020-12-06 08:00,,263060,0,,,2418,894,0,0,3312,140,220,320,895,470,130,185,222,518,212
2020-parl,0,CT,2020-12-06 08:00,,621821,0,,,8201,1642,0,2,9845,233,340,683,2264,1727,288,384,631,1958,1337
2020-parl,0,CV,2020-12-06 08:00,,181419,0,,,1105,362,0,0,1467,51,71,127,337,215,51,71,115,283,146
2020-parl,0,DB,2020-12-06 08:00,,423626,0,,,5286,1118,0,0,6404,171,290,523,1519,928,210,301,431,1243,788
2020-parl,0,DJ,2020-12-06 08:00,,565981,0,,,5873,2134,0,0,8007,259,436,723,1942,1116,284,430,693,1460,664
2020-parl,0,GJ,2020-12-06 08:00,,295505,0,,,3583,874,0,0,4457,117,191,425,1221,593,130,210,341,878,351
2020-parl,0,GL,2020-12-06 08:00,,523933,0,,,5667,1158,0,0,6825,184,224,489,1626,1105,271,259,422,1336,909
2020-parl,0,GR,2020-12-06 08:00,,220070,0,,,2519,583,0,0,3102,85,153,269,832,453,90,145,229,576,270
2020-parl,0,HD,2020-12-06 08:00,,379616,0,,,4387,1407,0,0,5794,207,292,410,1474,809,184,269,433,1156,560
2020-parl,0,HR,2020-12-06 08:00,,267004,0,,,1831,338,0,0,2169,44,75,166,503,342,63,84,168,450,274
2020-parl,0,IF,2020-12-06 08:00,,372480,0,,,5170,640,0,0,5810,122,294,578,1492,773,134,235,465,1081,636
2020-parl,0,IL,2020-12-06 08:00,,227634,0,,,2193,490,0,0,2683,80,102,197,675,400,85,134,188,538,284
2020-parl,0,IS,2020-12-06 08:00,,786522,0,,,6643,1914,0,1,8558,374,432,720,1996,1235,422,416,604,1410,949
2020-parl,0,MH,2020-12-06 08:00,,229196,0,,,2637,1167,0,0,3804,107,173,307,971,517,109,188,321,791,320
2020-parl,0,MM,2020-12-06 08:00,,424151,0,,,3391,1331,0,0,4722,198,283,407,1119,563,229,326,439,803,355
2020-parl,0,MS,2020-12-06 08:00,,475543,0,,,4517,1009,0,0,5526,177,245,418,1289,943,196,205,350,1028,675
2020-parl,0,NT,2020-12-06 08:00,,463175,0,,,4716,1380,0,0,6096,228,277,485,1329,832,241,303,514,1202,685
2020-parl,0,OT,2020-12-06 08:00,,360528,0,,,4803,1169,0,0,5972,172,294,502,1581,729,145,352,479,1175,543
